max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,path,fee,duration(min),root_dist(km)
1362.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,공항앞길177번길",3800,4,1.7
2083.29,126,191,82,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,0.748
1797.24,28,59,18,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.2
922.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,5,2
1683.0,25,39,21,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
2389.24,32,51,4,67,5,3,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.032
1814.72,81,42,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,-",3800,3,0.8280000000000001
1913.16,53,47,0,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",3800,3,1.3
2423.0,40,110,33,0,13,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1413.12,3,21,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.305
2052.32,30,42,26,50,7,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.686
2149.29,37,53,29,28,29,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1450.42,16,8,41,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.64
1912.24,93,23,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,4,1.1
2157.0,46,64,34,27,8,4,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1442.28,11,13,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.27
1510.18,20,70,68,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,0.686
1629.12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.47700000000000004
1807.23,39,94,75,18,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,-",3800,2,1.2
1307.58,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.47700000000000004
2126.52,68,48,35,38,27,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.2
1624.59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.305
1986.4,54,22,81,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.651
1502.02,4,14,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.27
1644.24,76,56,49,56,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.681
2287.66,47,121,60,16,11,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2164.8,75,85,47,41,9,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1860.42,107,91,7,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
1720.95,30,20,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.1
1744.1,27,28,37,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,4,1.5
1684.68,90,143,48,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.074
1879.0,19,98,13,37,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.057
1731.24,24,56,32,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,4,1.9
1231.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",3800,1,0.594
1508.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",3800,2,0.673
1037.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
1615.68,33,13,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.1
1526.4,49,20,38,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,4,1.5
2181.9,44,60,30,4,37,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1710.83,34,81,45,28,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1498.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.785
1062.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,4,1.9
1677.72,0,11,47,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
2055.9,62,83,18,35,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.018000000000000002
1850.91,9,34,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.1
1935.37,3,20,9,37,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
783.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1551.36,21,10,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.305
1716.65,14,89,32,20,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.651
798.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1916.73,50,79,38,13,14,14,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.305
1935.16,25,91,6,5,13,16,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.651
2356.0,15,23,18,51,0,30,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2194.73,35,133,41,20,31,13,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1927.94,20,0,11,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.902
3218.87,17,28,8,0,8,0,9,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
1728.68,83,111,78,67,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2212.76,19,32,44,14,32,15,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2111.91,321,182,128,28,16,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1779.41,52,76,44,28,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1709.0,135,69,128,51,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
831.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
1295.91,28,14,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.33
1698.32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,1,0.593
1583.11,64,4,19,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
2182.54,10,10,3,4,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.547
1640.36,28,28,40,9,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항로791번길",3800,3,1.3
1525.16,84,45,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로811번길,공항앞길",3800,3,1.1
1786.0,23,39,50,44,8,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.074
2167.82,8,42,31,9,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.007
1624.71,101,62,77,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.295
1776.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,1,0.8290000000000001
2183.5,201,193,66,9,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
1924.05,8,32,39,25,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1856.3,44,77,32,53,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1856.06,94,51,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1728.9,76,48,68,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.069
1788.71,65,124,23,11,37,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.654
1697.28,36,42,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,3,1.2
1709.14,44,88,21,34,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.10300000000000001
1808.08,58,93,11,43,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.057
1655.21,14,16,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.857
1737.54,4,22,11,10,13,11,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,4,1.5
1659.33,58,54,29,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1494.8,15,13,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.27
2088.4,42,21,42,41,5,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.686
726.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
1828.86,119,26,62,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2122.23,80,59,35,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.074
1459.17,36,17,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.1
1835.4,86,19,54,3,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,4,1.5
1875.5,30,81,63,41,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.8250000000000001
2206.85,5,6,0,7,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,4,1.5
1832.94,110,69,19,22,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.057
2026.64,99,53,78,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
3004.56,91,108,70,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2390.67,126,28,61,0,6,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.33
1775.82,36,71,53,12,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.651
1629.74,8,16,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.364
1858.44,65,24,57,19,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.1
2640.75,38,42,69,3,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
1694.22,46,16,23,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길177번길,-",3800,1,0.487
1161.6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",3800,1,0.594
1877.04,60,22,2,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.057
1480.5,16,19,7,0,16,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.657
2631.61,28,22,6,34,0,11,11,0,0,0,0,0,0,0,"공항로811번나길,공항로811번가길,공항로811번길",4390,5,2.1
2066.9,39,30,6,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,3,1
2596.23,52,87,51,17,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1503.89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.857
1599.78,16,60,4,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1.1
1353.6,82,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.023
1628.4,28,5,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길33번길,공항앞길85번길",3800,2,0.645
2015.36,183,17,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,3,1.3
1931.7,0,20,0,7,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.554
2141.2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.364
2106.0,53,123,38,63,44,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.718
2799.36,261,195,172,70,17,6,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1814.72,17,63,13,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2221.32,15,70,41,28,4,6,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1915.13,55,60,4,24,21,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.2
1599.84,19,0,6,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.47700000000000004
1840.09,34,87,3,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.2
1200.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",3800,1,0.594
1650.36,26,11,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.1
1519.68,22,37,10,0,24,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,4,1.5
1841.4,119,148,63,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1254.24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.305
1745.28,26,93,27,0,29,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.651
1602.87,13,17,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.27
1859.52,67,63,34,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.1
797.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1332.78,34,36,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.609
1435.2,19,34,5,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.584
2226.0,19,3,3,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.354
1440.2,55,33,57,16,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.1
887.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.074
2275.35,74,50,75,28,10,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.2
2090.88,148,103,105,25,26,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
1053.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
1858.08,0,12,5,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.76
1647.36,25,81,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
1543.3,4,40,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.40900000000000003
1525.44,15,15,27,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.5630000000000001
2457.33,90,43,14,79,13,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.1
2218.97,7,15,16,28,5,4,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1.1
1966.02,34,38,29,19,43,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.018000000000000002
1380.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.452
2061.7,16,44,26,14,22,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.2
2162.0,12,52,37,34,20,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1775.72,74,36,75,28,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.452
1391.04,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,1,0.785
1567.93,16,57,57,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,공항로811번나길",3800,5,1.8
1846.08,123,38,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길,-",3800,1,0.5760000000000001
1924.56,43,30,3,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1739.92,344,241,139,45,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1380.82,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.305
1792.2,62,43,11,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.651
1575.9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.27
1549.34,14,7,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,1,0.8290000000000001
1510.0,105,3,34,12,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,4,1.7
1503.81,43,30,39,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,4,1.5
904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1943.92,38,38,88,5,19,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
1691.68,30,57,71,9,17,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1649.94,12,9,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.857
1670.27,64,29,58,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1.1
799.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
1895.04,67,53,86,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2460.78,53,43,33,66,12,3,3,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.645
1564.08,37,38,8,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,3,1.2
1869.29,31,51,41,5,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2063.88,29,56,53,39,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
798.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.052000000000000005
1284.33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.295
2141.2,56,104,64,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.686
2161.97,160,108,19,38,20,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.27
1966.0,118,111,78,27,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.686
1479.56,68,35,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2133.13,130,105,100,31,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1688.0,81,51,54,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2338.0,50,224,23,60,4,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2207.25,83,121,76,50,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1500.0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.27
1919.04,15,75,17,5,20,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.686
1821.04,113,65,58,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.963
2044.35,15,126,48,70,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,3,1.5
2570.0,159,88,78,11,28,3,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.3
1663.34,13,45,25,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
1880.88,66,49,19,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항로791번길",3800,2,1.1
1548.48,50,35,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로811번길,공항앞길",3800,3,0.993
1634.66,17,68,38,51,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1936.32,13,49,58,31,21,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1647.06,107,83,14,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
727.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1896.78,28,54,48,54,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.295
1744.38,43,80,42,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.686
1912.5,127,29,40,14,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1517.25,12,5,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.305
1673.28,107,15,34,16,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.651
1529.38,30,68,8,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.927
1307.67,30,33,16,9,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,4,1.5
1590.75,86,33,96,9,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.33
1921.02,66,105,16,48,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.686
2374.05,76,101,4,12,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1817.2,14,12,8,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.1
1859.0,12,57,3,14,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1.1
2019.12,88,56,45,38,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.389
1725.68,23,28,62,36,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.1
931.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2004.02,6,14,13,0,12,12,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781
2044.74,35,39,4,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,3,1
1784.0,105,50,19,18,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2312.48,28,57,13,6,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.2
1853.49,0,25,26,18,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
1784.99,25,119,46,0,30,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.052000000000000005
2545.06,6,70,23,33,24,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.057
2161.08,114,71,132,87,71,19,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1924.0,29,29,56,53,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2223.77,94,4,19,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길177번길,-",3800,1,0.40700000000000003
1221.15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길177번길,공항앞길,-",3800,1,0.317
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길85번길,공항앞길,-",3800,1,0.258
797.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.007
2253.18,25,66,52,38,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1823.76,76,29,62,22,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
725.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
2124.3,57,31,42,49,6,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1476.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.857
1733.4,66,70,42,9,16,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
1399.86,5,12,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.305
1862.7,12,43,96,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.651
-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.057
1829.11,53,26,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1669.35,53,92,57,44,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1332.85,26,6,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.389
1995.76,79,68,0,8,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,1,0.686
2631.72,39,89,41,22,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1719.81,148,97,30,27,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.018000000000000002
1104.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.054
1553.28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,1,0.47700000000000004
1687.71,3,28,57,48,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",3800,2,1.2
2021.01,41,103,3,49,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
1809.37,20,43,45,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.224
1099.01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.28500000000000003
773.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
823.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.025
970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.074
2196.75,18,27,26,11,17,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,1.2
2052.79,1,14,6,44,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1
796.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",3800,1,0.025
773.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.10400000000000001
